Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Nicaragua,NIC,1.50801914469423,7.21862648237813,19.4332141706496,20.7584671806504,21.6469512556608,20.0675122132222,21.7024977500528,17.3889984434558,18.1740303609331,23.6286518516787,28.1907555616675,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Nigeria,NGA,12.3400381496494,30.1347825661827,175.01379316737,119.606058114516,87.2579670298256,76.2448413899892,86.5192527347153,79.0347449802698,63.8494709470885,52.0807294815173,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,North Macedonia,MKD,..,31.0964015302515,40.7848885067144,40.9828282925754,36.5124616752544,36.6290796141196,32.7921676766437,37.8888699566175,40.5602003494865,39.1995264324173,38.0948018474364,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Pakistan,PAK,5.06417493998056,6.30335911085742,12.7334624508636,22.2838082778845,29.1891009089056,29.3497344479569,20.1346767146072,11.929757474848,15.3741146267252,16.009057668689,17.4890656490296,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Papua New Guinea,PNG,16.4728805213415,13.0816133485297,13.1913138277104,11.4031192391049,8.62607134813484,8.72813379996662,10.2297596771803,12.6351014951235,12.4779317403247,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Paraguay,PRY,31.010795608819,24.8681795647093,37.4128377136704,42.4265251297478,36.2940826000874,42.4019960301156,49.4541572536273,48.7231714316438,47.0926044218555,46.5629483978014,45.2457381349266,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Peru,PER,9.31460433406452,30.0886184357521,103.490705729912,92.0809430742818,91.6778619170136,88.7784690474681,94.4022316800103,90.3607164706341,105.391954334241,101.67228250333,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Philippines,PHL,6.65873573023825,25.7917582606863,125.669862640649,103.189573970971,105.730816478313,107.913322204221,111.364136789552,100.289124057637,107.043264852475,111.672409228542,102.186356458624,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Russian Federation,RUS,..,18.8567458794383,76.2426429441506,69.6618630046608,74.776427702124,70.4473973376855,83.3452221158102,98.0869709869488,114.283061409625,129.469715841732,131.329058736872,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Rwanda,RWA,6.2543808509456,14.7812131601764,28.2634922136513,32.4801229368283,26.579033509777,23.4642860580334,23.2219364726454,23.8521231424773,22.4848349133349,22.0423098225232,21.0693408955638,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Samoa,WSM,75.2073134286418,45.7403921336852,28.8285498436206,22.585086283469,25.660407660168,21.2880221445009,27.9085734669943,38.0272937738278,43.3831273010711,63.3566651387073,66.4787159096257,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Sao Tome and Principe,STP,..,3.81838773551048,29.4726279352903,27.8980128012835,30.144927766979,25.4557037167629,21.8758015971407,17.2940765706297,18.7363157838348,25.8574705597446,24.4859728449816,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Serbia,SRB,..,..,43.3027902677062,37.5283894772607,37.4908993837716,38.5108028075011,38.4855514871481,41.4583001198681,46.6999149850314,43.6307651776779,45.2480850506149,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Sierra Leone,SLE,0.453670202442215,3.94174182428271,38.0460166620943,41.9182090026415,37.1574603331967,30.5591860375678,31.3269256487206,28.5227611870663,28.5661517522882,33.5528939074647,38.5607548027237,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Solomon Islands,SLB,14.6054779047725,20.5143473780861,255.170886976345,264.457838260241,250.436733369587,194.801297935845,152.424699103399,190.742543981153,163.106896853237,154.104512038412,143.74291916483,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,South Africa,ZAF,..,28.8798315050971,35.0993956278823,32.8992229575657,35.9224456740986,32.7531473855163,28.9832982244599,28.6613305975164,28.8650866991165,31.3596938394931,33.8776080096111,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Sri Lanka,LKA,7.61874371370122,12.2310685987151,19.0768853172746,19.427859946708,16.6238613780613,12.8761494890176,15.6780498692483,13.07797762598,13.6290048599412,10.0604783186793,5.54316284355254,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,St. Lucia,LCA,56.3176146069118,34.7241618073198,40.1018533203627,47.9713474492123,59.9154310937297,56.1965316647223,51.7397390953929,46.4380805084844,40.8294471387307,31.5275873719674,48.7940036758348,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,St. Vincent and the Grenadines,VCT,42.2459498342216,28.2856785819598,43.3389257300714,46.170661382845,48.2674015330468,57.6422906295834,54.2709297710044,52.439914877419,54.9813984643692,49.5584471097271,59.2808740493765,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Sudan,SDN,0.0771333007032329,0.856145320273314,0.849223336211453,0.825857901748795,0.803391507688007,0.790347701492079,0.812167919849914,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Tajikistan,TJK,..,8.26534246971349,13.6008240465304,10.0054710542813,9.59146949031203,12.4444685161882,22.0166743755669,21.0853151605864,22.0925696215057,32.1916250381506,35.4621947064556,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Tanzania,TZA,2.99690837029918,13.8175512658499,33.3898415888633,27.0454951409768,22.4722308844328,22.3698298493655,27.474899995881,22.5815856140818,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Thailand,THA,50.6240178717604,40.9187914899918,110.271819881685,107.620856567488,118.363439916763,123.381489342235,125.296283701103,119.215887094106,124.799570001013,129.042782549728,116.609519473164,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Timor-Leste,TLS,..,..,767.641276349735,298.614364399292,375.000751158576,347.252694529527,437.218013480747,426.368892149188,322.624814377322,283.227833293324,335.510923178655,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Tonga,TON,58.3771431217779,33.315866746162,77.9307486054124,81.0439296475115,84.6851840466356,101.195817918522,102.822812046139,115.052852468173,117.03806363227,153.637884841325,161.792752509789,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Tunisia,TUN,11.2702038491465,16.4808249754869,29.3062441247271,27.8356612948431,27.5008464578202,21.2890970057786,18.3398218259243,16.1603079297004,20.1114131667358,23.9011860765847,21.2593881351158,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Turkiye,TUR,15.4299051675511,20.1324267645926,33.5674888275743,31.3705598993557,27.6184170029304,25.5619007879449,23.5428209874899,20.7618563504416,23.7593105399139,21.1972100959998,25.1543550903278,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Uganda,UGA,1.68799142874792,22.857389047822,38.9903234021533,38.3332006206083,30.3935449340985,30.7137902573732,31.8767088537672,27.2715064668586,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Ukraine,UKR,..,10.6155303118922,13.8928429120287,5.90552012159547,11.21818318343,13.3723855263717,15.1860705929812,17.0816970035305,20.2732412346816,22.0217255883892,22.8294853237186,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Uzbekistan,UZB,..,..,220.288295720184,200.730869699141,181.385210612227,173.791150865647,171.663801911597,153.771755374055,130.721901146047,107.916327673338,90.7171855550178,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Vanuatu,VUT,98.6239264020535,34.6708644400319,113.079759755077,90.5176928878302,104.818664569725,91.1134739539715,98.4259472102241,104.563368332459,115.927090226618,133.517393055979,129.016583095217,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Vietnam,VNM,..,26.6059009019647,39.5415443829432,47.1875942302393,36.2960246791721,42.6394529756216,47.1469330967706,51.8950463290575,66.7599458328044,75.8274457394194,80.2942487755758,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,"Yemen, Rep.",YEM,6.94749423753056,56.5555680882074,69.5067516236701,56.4213885288526,19.7668103769226,12.4233064525218,9.79260014030058,33.1649655007547,20.0408973445883,13.2856195634889,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Zambia,ZMB,2.91410378568372,4.21276719564982,42.6522410916682,33.4902375329371,25.1952082624246,15.4570982398616,9.07047523162234,6.67011743117302,5.31523924600677,4.50906953194185,11.4525650764164,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Zimbabwe,ZWE,8.89630918909871,8.19011056069401,5.64210664551793,4.35286132611119,4.50448252494239,3.55089868052681,2.3385359431349,0.688851223408681,1.23491202943527,0.262137764178328,6.10522090345757,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Africa Eastern and Southern,AFE,8.57227020827485,19.1981718509877,36.5119592982421,33.2553254124807,31.2017123364351,27.8597106831089,24.7383773037756,24.2540605212155,24.2321829963593,23.0490180058387,26.3359413050375,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Africa Western and Central,AFW,..,16.3183892297105,..,..,..,44.6985974350014,51.6114063648244,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Arab World,ARB,12.155772165515,37.3636576343688,131.680069525318,124.995211750455,116.130172659938,95.6047972803931,89.4961554530398,89.6489530728702,82.8140787525246,69.31791099692,67.8366384327424,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Caribbean small states,CSS,5.10530355413993,22.2933158956236,19.6842402799477,22.0829390470333,24.9708622376573,27.594189307003,28.814041379346,23.9550481189816,24.073369880913,26.5977916302701,31.1249409336382,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Central Europe and the Baltics,CEB,..,29.2056705599933,38.4946572399017,42.7609749309285,54.8633506101029,62.9495632981559,69.2276725496065,71.5924326477128,68.8908263295595,80.7137967147573,87.1950228238258,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Early-demographic dividend,EAR,10.1485112137898,23.9987438698005,54.5434621304856,52.725730130503,49.6241620024666,48.6189786817107,46.7062757959464,42.7877689852425,43.8961442227763,48.5145345706889,48.9455140276047,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,East Asia & Pacific,EAS,31.2495068945236,55.7687073098482,204.101431909926,176.361772696813,189.386167717199,166.769349106707,150.094590867684,131.178468582998,126.272805978552,122.85782088775,111.510342565558,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,East Asia & Pacific (excluding high income),EAP,31.2495068945236,55.7687073098482,204.101431909926,176.361772696813,189.386167717199,166.769349106707,150.094590867684,131.178468582998,126.272805978552,122.85782088775,111.510342565558,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,31.2495068945236,55.7687073098482,204.101431909926,176.361772696813,189.386167717199,166.769349106707,150.094590867684,131.178468582998,126.272805978552,122.85782088775,111.510342565558,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Europe & Central Asia,ECS,..,19.3778453143215,49.8234968208954,44.1637205455553,44.2107469027443,43.1996009217938,46.8408253838963,50.2779730058761,57.0808739800001,60.696761007807,63.6005119532257,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Europe & Central Asia (excluding high income),ECA,..,19.3778453143215,49.8234968208954,44.1637205455553,44.2107469027443,43.1996009217938,46.8408253838963,50.2779730058761,57.0808739800001,60.696761007807,63.6005119532257,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,19.3778453143215,49.8234968208954,44.1637205455553,44.2107469027443,43.1996009217938,46.8408253838963,50.2779730058761,57.0808739800001,60.696761007807,63.6005119532257,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Fragile and conflict affected situations,FCS,10.3229117913904,19.3555232775218,42.3807854954641,35.9121813686114,44.614663874323,41.2575034417982,43.3770911374744,48.4947709053295,48.7224540366562,43.7509401079394,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Heavily indebted poor countries (HIPC),HPC,2.80769515053774,7.43493586797642,38.8272761311293,35.487593340146,29.4318949165194,24.2713357199053,24.9446517181652,24.7936240314803,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,IBRD only,IBD,16.3975890217178,31.8524735916806,110.002375606979,101.49512793955,100.47825877413,92.2109680354128,88.9145640596374,83.1024440990491,83.1642758408919,85.2623040444124,81.8291389434002,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,IDA & IBRD total,IBT,14.2465873370785,29.4323052746877,105.445139026679,97.2086062574297,95.3267684643941,87.4533923629356,84.267460501639,78.8850314519415,79.0524821096654,80.9312431806066,78.1171925314786,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,IDA blend,IDB,8.34408312940574,15.5019966842219,61.8357560379208,56.5581269966321,50.0810588321228,46.5487397920833,44.2755746380639,39.0863576084164,37.5141238789511,36.7044636371742,31.0016254390663,..
